InvoiceID,CustomerID,InvoiceDate,ProductCategory,ProductID,Quantity,UnitPrice,DiscountPct,PaymentMethod,Returned
INV100331,C1710,2024-07-28 10:03:00,Books,P741,2,499,15,Card,0
INV100332,C1131,2024-01-11 20:54:00,Home,P549,3,1499,30,Wallet,0
INV100333,C1251,2025-11-13 20:02:00,Sports,P254,1,299,0,UPI,0
INV100334,C1684,2025-10-04 03:54:00,Grocery,P562,1,2499,10,Cash,0
INV100335,C1144,2024-06-07 12:44:00,Home,P867,1,799,10,Cash,0
INV100336,C1175,2025-01-15 04:21:00,Sports,P125,1,299,15,NetBanking,0
INV100337,C1001,2024-01-26 06:52:00,Sports,P181,2,299,10,NetBanking,0
INV100338,C1509,2024-01-11 02:53:00,Electronics,P596,2,299,15,Wallet,0
INV100339,C1684,2024-01-17 17:47:00,Electronics,P574,4,2499,10,Wallet,0
INV100340,C1462,2024-04-08 21:12:00,Home,P975,2,299,10,Cash,0
INV100341,C1981,2024-12-22 12:39:00,Grocery,P629,3,799,15,NetBanking,0
INV100342,C1052,2024-06-27 18:39:00,Books,P644,4,199,20,Wallet,1
INV100343,C1574,2024-05-08 10:38:00,Home,P750,4,999,20,Card,0
INV100344,C1035,2024-04-11 21:11:00,Books,P973,4,799,0,Cash,0
INV100345,C1821,2025-03-08 08:25:00,Books,P733,2,2499,0,Cash,0
INV100346,C1803,2024-01-04 06:52:00,Fashion,P428,5,1499,0,NetBanking,0
INV100347,C1270,2025-05-11 23:06:00,Grocery,P416,5,299,5,NetBanking,0
INV100348,C1097,2025-10-21 12:08:00,Home,P262,3,4999,10,Wallet,0
INV100349,C1998,2025-01-15 08:04:00,Books,P979,1,799,30,NetBanking,0
INV100350,C1880,2025-03-24 16:06:00,Sports,P323,2,999,15,UPI,0
INV100351,C1585,2024-04-03 06:02:00,Electronics,P411,2,799,10,NetBanking,0
INV100352,C1006,2024-08-30 22:52:00,Electronics,P985,5,4999,15,Cash,0
INV100353,C1947,2024-12-16 18:27:00,Books,P655,2,299,0,Cash,0
INV100354,C1173,2024-11-18 08:47:00,Electronics,P168,1,799,30,Card,0
INV100355,C1238,2025-12-16 01:26:00,Books,P493,2,199,30,NetBanking,0
INV100356,C1513,2024-11-23 08:00:00,Home,P122,1,999,0,UPI,1
INV100357,C1060,2025-04-18 16:44:00,Books,P468,5,1499,30,UPI,0
INV100358,C1111,2025-11-07 13:45:00,Books,P636,4,299,5,Cash,0
INV100359,C1738,2025-11-28 01:42:00,Fashion,P274,5,999,15,NetBanking,0
INV100360,C1473,2025-04-21 23:29:00,Grocery,P235,3,2499,5,Cash,1
INV100361,C1988,2024-09-03 00:19:00,Grocery,P406,5,999,20,UPI,0
INV100362,C1969,2024-11-05 03:54:00,Fashion,P166,2,999,15,NetBanking,0
INV100363,C1294,2025-11-14 15:04:00,Electronics,P991,3,499,5,Cash,0
INV100364,C1273,2024-10-22 18:18:00,Fashion,P571,1,499,10,UPI,0
INV100365,C1942,2025-07-28 21:44:00,Electronics,P864,2,499,0,UPI,0
INV100366,C1009,2025-12-20 09:15:00,Fashion,P441,2,4999,20,Cash,0
INV100367,C1378,2025-10-13 22:24:00,Grocery,P828,3,299,20,Cash,0
INV100368,C1097,2025-10-15 04:14:00,Grocery,P658,3,1499,20,UPI,0
INV100369,C1309,2024-07-22 13:52:00,Fashion,P237,3,199,30,UPI,1
INV100370,C1492,2024-05-13 04:52:00,Fashion,P897,2,2499,0,UPI,0
INV100371,C1252,2024-02-29 17:58:00,Home,P449,3,299,20,NetBanking,0
INV100372,C1648,2025-03-25 11:02:00,Books,P599,2,2499,0,UPI,1
INV100373,C1680,2024-05-20 05:46:00,Fashion,P377,3,1499,5,Wallet,0
INV100374,C1803,2024-01-15 02:18:00,Fashion,P260,1,999,5,UPI,0
INV100375,C1924,2024-12-23 23:37:00,Grocery,P789,3,1499,30,NetBanking,0
INV100376,C1957,2025-07-08 08:16:00,Grocery,P281,4,799,30,NetBanking,0
INV100377,C1989,2024-04-19 22:39:00,Fashion,P467,1,4999,30,UPI,0
INV100378,C1099,2025-01-16 16:07:00,Books,P241,2,199,20,Cash,0
INV100379,C1451,2024-01-09 17:32:00,Home,P390,3,999,15,Card,1
INV100380,C1380,2024-12-22 15:12:00,Books,P317,1,2499,5,Card,0
INV100381,C1802,2024-03-02 20:58:00,Home,P463,4,999,5,Wallet,0
INV100382,C1552,2025-06-15 11:40:00,Home,P788,3,999,20,Wallet,0
INV100383,C1980,2024-03-07 07:27:00,Sports,P963,4,2499,5,Card,0
INV100384,C1540,2024-09-17 12:08:00,Books,P651,5,999,20,Cash,0
INV100385,C1054,2025-07-08 02:42:00,Sports,P131,1,999,10,UPI,0
INV100386,C1461,2024-01-25 14:36:00,Fashion,P135,3,999,20,Card,0
INV100387,C1230,2024-01-12 03:37:00,Grocery,P961,2,999,20,Wallet,0
INV100388,C1480,2025-01-05 20:01:00,Sports,P949,4,499,0,UPI,0
INV100389,C1933,2024-04-22 16:50:00,Electronics,P465,1,199,20,Wallet,0
INV100390,C1922,2025-05-22 05:46:00,Fashion,P234,1,199,20,UPI,0
INV100391,C1863,2025-04-18 14:26:00,Sports,P964,1,799,0,UPI,0
INV100392,C1028,2024-10-01 05:46:00,Grocery,P604,5,1499,5,NetBanking,0
INV100393,C1931,2025-11-03 19:28:00,Sports,P289,5,1499,20,NetBanking,0
INV100394,C1435,2025-12-20 05:28:00,Grocery,P148,3,799,5,NetBanking,0
INV100395,C1788,2025-07-13 12:21:00,Grocery,P168,3,1499,15,UPI,0
INV100396,C1625,2024-01-12 09:30:00,Electronics,P584,4,499,30,Wallet,0
INV100397,C1495,2024-05-13 20:42:00,Electronics,P907,2,4999,20,UPI,0
INV100398,C1916,2025-12-27 06:10:00,Sports,P986,4,4999,30,Cash,1
INV100399,C1665,2024-05-01 03:08:00,Electronics,P511,3,199,20,Cash,0
INV100400,C1931,2025-09-22 16:35:00,Books,P732,3,499,0,Wallet,0
INV100401,C1755,2024-10-29 07:02:00,Fashion,P729,4,999,5,Cash,0
INV100402,C1904,2025-05-15 02:45:00,Home,P414,5,4999,10,Card,0
INV100403,C1766,2025-08-16 05:10:00,Sports,P738,4,4999,15,Wallet,1
INV100404,C1366,2025-12-03 22:04:00,Sports,P983,1,999,0,Cash,0
INV100405,C1492,2025-11-13 14:31:00,Electronics,P374,2,299,30,UPI,0
INV100406,C1248,2024-07-06 06:28:00,Electronics,P258,4,299,10,UPI,0
INV100407,C1526,2025-04-12 07:45:00,Fashion,P270,3,1499,5,Card,0
INV100408,C1675,2024-03-29 12:45:00,Fashion,P258,2,799,15,Wallet,0
INV100409,C1698,2024-05-31 07:27:00,Sports,P631,2,799,15,Cash,0
INV100410,C1360,2025-06-22 09:15:00,Fashion,P508,4,299,30,NetBanking,0
INV100411,C1757,2024-04-19 13:23:00,Electronics,P587,2,199,15,Card,0
INV100412,C1321,2024-03-14 01:47:00,Grocery,P579,1,1499,20,Cash,0
INV100413,C1778,2025-04-05 09:12:00,Sports,P638,1,499,5,NetBanking,0
INV100414,C1015,2024-01-01 07:05:00,Home,P556,1,799,15,UPI,0
INV100415,C1804,2024-08-30 02:52:00,Home,P989,5,799,5,Card,0
INV100416,C1139,2024-06-03 18:57:00,Fashion,P666,2,1499,5,Cash,0
INV100417,C1346,2025-11-17 00:26:00,Sports,P366,3,199,5,Cash,0
INV100418,C1485,2024-04-06 10:18:00,Books,P328,2,1499,30,Cash,0
INV100419,C1977,2025-08-19 19:00:00,Books,P255,5,499,30,Wallet,0
INV100420,C1656,2025-11-29 00:16:00,Electronics,P936,5,999,10,Card,0
INV100421,C1276,2025-04-07 02:45:00,Electronics,P418,4,4999,0,Wallet,0
INV100422,C1930,2025-07-24 14:27:00,Fashion,P551,4,299,10,Card,0
INV100423,C1889,2025-06-30 00:47:00,Home,P762,3,499,5,Cash,0
INV100424,C1699,2024-03-12 11:00:00,Electronics,P312,3,2499,5,Card,0
INV100425,C1171,2025-08-05 17:45:00,Home,P151,3,2499,15,NetBanking,0
INV100426,C1958,2025-08-24 22:39:00,Electronics,P657,4,999,15,Wallet,0
INV100427,C1700,2024-01-06 19:15:00,Home,P200,5,499,5,Cash,0
INV100428,C1767,2024-09-22 06:59:00,Books,P916,5,2499,5,UPI,1
INV100429,C1281,2025-05-07 12:30:00,Fashion,P239,3,2499,20,Wallet,0
INV100430,C1132,2025-01-23 05:48:00,Grocery,P952,1,2499,15,NetBanking,0
INV100431,C1694,2025-04-21 09:46:00,Home,P242,3,4999,15,Cash,1
INV100432,C1113,2024-10-22 13:28:00,Electronics,P637,4,199,5,Wallet,0
INV100433,C1103,2025-04-27 20:00:00,Grocery,P423,3,199,10,Wallet,1
INV100434,C1526,2025-04-25 19:39:00,Books,P269,4,299,5,Cash,1
INV100435,C1862,2025-08-28 01:30:00,Home,P921,2,1499,10,UPI,0
INV100436,C1242,2024-04-19 23:44:00,Books,P481,5,799,0,NetBanking,0
INV100437,C1830,2024-07-13 21:49:00,Books,P499,1,4999,0,UPI,1
INV100438,C1973,2025-09-21 02:43:00,Grocery,P353,5,4999,10,Cash,0
INV100439,C1236,2025-01-11 16:15:00,Books,P709,2,799,10,NetBanking,0
INV100440,C1431,2025-01-25 09:29:00,Books,P314,5,199,5,Card,1
INV100441,C1160,2024-10-23 20:03:00,Electronics,P630,2,2499,10,Cash,0
INV100442,C1250,2024-10-01 21:46:00,Sports,P578,4,299,20,NetBanking,0
INV100443,C1577,2025-06-27 16:12:00,Electronics,P718,5,799,30,Wallet,0
INV100444,C1082,2025-02-07 05:27:00,Books,P313,5,1499,30,Cash,1
INV100445,C1743,2025-07-24 10:57:00,Home,P325,1,2499,30,NetBanking,1
INV100446,C1097,2025-07-28 04:09:00,Electronics,P118,2,1499,30,UPI,0
INV100447,C1119,2024-09-14 17:47:00,Electronics,P238,1,999,0,UPI,0
INV100448,C1260,2025-12-12 06:37:00,Electronics,P754,2,499,5,NetBanking,0
INV100449,C1836,2025-02-11 07:40:00,Sports,P861,4,499,15,Card,0
INV100450,C1495,2024-05-02 16:01:00,Electronics,P899,2,199,15,Card,0
INV100451,C1341,2024-02-28 03:33:00,Books,P690,2,199,15,Card,0
INV100452,C1988,2025-10-14 19:19:00,Home,P158,3,499,20,Wallet,0
INV100453,C1399,2025-10-27 21:19:00,Electronics,P678,2,799,10,NetBanking,0
INV100454,C1087,2025-07-07 20:17:00,Electronics,P132,5,1499,10,Card,0
INV100455,C1934,2024-02-16 09:17:00,Fashion,P499,5,2499,30,NetBanking,1
INV100456,C1624,2025-08-07 15:59:00,Sports,P676,5,1499,10,Cash,0
INV100457,C1815,2024-08-05 12:48:00,Electronics,P227,3,1499,15,Card,0
INV100458,C1638,2024-09-29 00:01:00,Sports,P475,1,299,30,UPI,0
INV100459,C1676,2025-01-08 13:34:00,Sports,P383,5,499,0,Card,0
INV100460,C1155,2025-10-21 14:29:00,Books,P271,5,499,10,Cash,0
INV100461,C1731,2024-03-12 19:59:00,Grocery,P376,3,4999,5,Wallet,0
INV100462,C1232,2025-10-21 22:59:00,Electronics,P906,4,4999,0,Wallet,0
INV100463,C1043,2025-03-25 17:05:00,Fashion,P800,3,799,5,Card,0
INV100464,C1754,2025-01-05 14:13:00,Fashion,P724,4,2499,5,Cash,0
INV100465,C1588,2024-08-02 03:25:00,Sports,P270,5,4999,30,Wallet,0
INV100466,C1058,2025-08-03 14:04:00,Grocery,P522,2,499,10,NetBanking,0
INV100467,C1376,2024-03-18 22:48:00,Home,P622,5,199,20,NetBanking,0
INV100468,C1300,2024-09-20 08:37:00,Electronics,P557,1,1499,10,Card,0
INV100469,C1701,2024-02-16 13:56:00,Grocery,P324,1,499,20,Card,0
INV100470,C1470,2024-11-06 21:04:00,Sports,P850,4,999,10,Wallet,0
INV100471,C1134,2025-12-04 05:53:00,Fashion,P789,1,799,30,Card,1
INV100472,C1690,2025-11-04 06:26:00,Electronics,P305,2,799,0,Cash,0
INV100473,C1123,2025-07-20 21:40:00,Electronics,P839,4,4999,5,UPI,1
INV100474,C1782,2025-10-16 12:03:00,Electronics,P400,3,1499,5,Cash,1
INV100475,C1348,2025-01-12 04:04:00,Home,P135,3,4999,30,Cash,0
INV100476,C1748,2025-01-19 09:38:00,Electronics,P250,5,999,15,Wallet,0
INV100477,C1843,2024-11-16 12:13:00,Electronics,P597,3,299,20,Cash,0
INV100478,C1155,2024-04-26 06:12:00,Fashion,P818,4,1499,5,NetBanking,0
INV100479,C1033,2024-10-26 23:22:00,Home,P761,4,2499,0,Card,1
INV100480,C1767,2024-04-15 21:56:00,Sports,P494,4,299,15,UPI,0
INV100481,C1741,2024-08-01 09:26:00,Books,P384,3,799,15,Wallet,0
INV100482,C1016,2024-10-15 02:53:00,Fashion,P778,5,999,10,Cash,0
INV100483,C1515,2024-09-05 07:47:00,Grocery,P178,2,799,30,NetBanking,0
INV100484,C1126,2025-08-11 19:18:00,Fashion,P468,5,299,15,UPI,0
INV100485,C1037,2024-09-05 21:28:00,Sports,P974,5,799,5,NetBanking,0
INV100486,C1506,2025-03-19 13:47:00,Fashion,P251,2,1499,5,Cash,0
INV100487,C1097,2025-12-21 07:36:00,Electronics,P619,2,199,20,Cash,1
INV100488,C1504,2024-11-18 10:48:00,Fashion,P865,4,799,20,NetBanking,0
INV100489,C1244,2024-11-22 01:56:00,Sports,P916,4,499,20,NetBanking,0
INV100490,C1469,2025-09-21 01:42:00,Sports,P611,5,299,0,Card,0
INV100491,C1525,2024-05-26 02:08:00,Fashion,P426,4,799,30,Wallet,1
INV100492,C1082,2025-11-26 13:40:00,Home,P417,1,499,5,Wallet,1
INV100493,C1191,2025-06-19 15:04:00,Grocery,P910,3,1499,0,UPI,1
INV100494,C1165,2025-04-17 22:40:00,Books,P274,3,199,5,Cash,0
INV100495,C1558,2024-12-01 12:29:00,Electronics,P358,4,299,15,Cash,0
INV100496,C1576,2024-07-21 08:27:00,Books,P498,4,4999,5,UPI,0
INV100497,C1847,2024-08-03 03:27:00,Electronics,P198,1,499,5,Card,0
INV100498,C1018,2025-03-25 19:44:00,Fashion,P819,1,2499,10,UPI,0
INV100499,C1488,2024-04-09 08:03:00,Grocery,P897,2,299,0,NetBanking,0
INV100500,C1277,2025-03-24 03:53:00,Electronics,P572,1,2499,20,Wallet,0
INV100501,C1326,2025-07-11 12:50:00,Electronics,P559,4,799,5,Card,1
INV100502,C1933,2025-02-09 04:53:00,Books,P428,1,499,20,UPI,0
INV100503,C1220,2024-04-21 16:35:00,Home,P670,5,1499,0,UPI,0
INV100504,C1468,2025-06-14 05:16:00,Books,P193,1,299,10,UPI,1
INV100505,C1335,2024-12-24 08:48:00,Grocery,P602,1,199,15,Wallet,1
INV100506,C1237,2025-04-28 13:23:00,Books,P950,2,2499,30,NetBanking,0
INV100507,C1007,2025-03-06 13:59:00,Home,P606,5,999,30,NetBanking,0
INV100508,C1601,2025-10-01 14:26:00,Electronics,P147,4,4999,0,Cash,1
INV100509,C1307,2024-05-26 21:32:00,Fashion,P910,4,799,5,Wallet,0
INV100510,C1407,2024-05-31 18:12:00,Grocery,P878,3,1499,0,Wallet,0
INV100511,C1484,2025-04-14 15:14:00,Grocery,P776,4,199,20,Cash,0
INV100512,C1411,2024-07-21 01:11:00,Grocery,P130,1,2499,20,UPI,0
INV100513,C1249,2024-01-06 01:01:00,Books,P832,2,4999,30,Cash,0
INV100514,C1672,2024-07-13 06:26:00,Electronics,P474,1,799,5,Card,0
INV100515,C1436,2025-04-19 20:52:00,Electronics,P882,4,499,5,NetBanking,0
INV100516,C1134,2025-09-24 16:52:00,Home,P718,4,499,5,Wallet,0
INV100517,C1805,2025-10-24 10:04:00,Grocery,P440,2,1499,5,Card,0
INV100518,C1657,2024-04-08 09:34:00,Grocery,P478,5,2499,5,UPI,0
INV100519,C1179,2024-09-27 19:04:00,Fashion,P815,4,1499,20,Cash,0
INV100520,C1986,2025-12-11 18:42:00,Fashion,P113,1,4999,0,Cash,1
INV100521,C1688,2024-04-11 02:32:00,Books,P349,3,199,10,NetBanking,0
INV100522,C1340,2025-04-25 00:09:00,Books,P356,5,299,20,NetBanking,0
INV100523,C1680,2024-12-28 02:37:00,Electronics,P201,2,999,30,UPI,1
INV100524,C1445,2025-05-17 01:05:00,Fashion,P358,5,299,15,Card,0
INV100525,C1464,2024-10-25 18:00:00,Books,P139,2,199,10,Wallet,0
INV100526,C1218,2024-08-06 05:13:00,Grocery,P140,4,2499,15,UPI,0
INV100527,C1808,2024-04-25 20:40:00,Sports,P825,3,499,0,Wallet,0
INV100528,C1682,2025-07-15 12:29:00,Grocery,P942,1,799,10,Cash,1
INV100529,C1221,2025-01-07 12:18:00,Home,P407,3,799,0,Card,0
INV100530,C1308,2025-02-28 12:55:00,Books,P992,5,199,15,Card,1
INV100531,C1253,2025-01-25 23:39:00,Fashion,P822,4,299,30,Wallet,1
INV100532,C1934,2024-04-25 06:51:00,Home,P927,2,999,20,Cash,1
INV100533,C1509,2025-09-16 10:49:00,Electronics,P273,1,1499,5,Cash,0
INV100534,C1832,2024-02-20 08:20:00,Electronics,P666,1,799,20,Card,0
INV100535,C1052,2025-05-25 05:47:00,Books,P775,2,1499,5,UPI,0
INV100536,C1300,2025-01-06 20:56:00,Sports,P363,1,4999,30,Wallet,0
INV100537,C1551,2024-12-31 22:31:00,Books,P250,4,1499,10,Card,0
INV100538,C1378,2025-08-24 14:00:00,Grocery,P450,4,199,10,Wallet,1
INV100539,C1255,2024-03-08 16:40:00,Books,P391,5,4999,5,Wallet,0
INV100540,C1991,2025-05-14 12:33:00,Grocery,P230,1,1499,15,Wallet,0
INV100541,C1161,2024-12-26 15:42:00,Grocery,P750,1,299,5,Cash,0
INV100542,C1819,2025-02-09 05:28:00,Books,P421,3,199,0,Wallet,0
INV100543,C1874,2024-05-03 03:15:00,Electronics,P725,2,799,5,Card,1
INV100544,C1999,2024-04-23 02:49:00,Electronics,P627,3,299,5,Cash,0
INV100545,C1573,2024-09-06 16:08:00,Books,P458,4,2499,0,Card,0
INV100546,C1575,2025-02-09 00:39:00,Electronics,P315,5,1499,10,Cash,0
INV100547,C1677,2025-12-05 17:15:00,Fashion,P855,3,999,5,Cash,0
INV100548,C1069,2024-02-21 02:31:00,Home,P564,5,999,15,Card,0
INV100549,C1795,2025-06-18 11:53:00,Fashion,P397,3,999,30,NetBanking,0
INV100550,C1227,2024-02-24 04:59:00,Sports,P242,5,1499,15,Cash,0
INV100551,C1174,2024-03-31 11:54:00,Sports,P698,5,1499,20,Card,0
INV100552,C1773,2025-08-11 13:06:00,Books,P310,5,4999,5,Card,0
INV100553,C1996,2025-09-07 01:17:00,Home,P896,3,799,5,Cash,0
INV100554,C1054,2025-04-03 22:20:00,Electronics,P642,5,199,15,Cash,0
INV100555,C1948,2025-07-30 04:10:00,Sports,P423,1,4999,0,NetBanking,0
INV100556,C1860,2024-01-17 10:26:00,Fashion,P389,5,799,20,UPI,0
INV100557,C1386,2024-12-16 18:41:00,Books,P219,2,299,15,UPI,0
INV100558,C1226,2024-01-10 06:23:00,Sports,P464,2,2499,5,UPI,0
INV100559,C1910,2025-10-18 02:05:00,Electronics,P237,4,1499,10,Cash,0
INV100560,C1942,2025-10-25 13:41:00,Grocery,P633,3,2499,5,NetBanking,0
INV100561,C1177,2025-01-07 16:12:00,Electronics,P693,4,799,0,UPI,0
INV100562,C1474,2025-06-16 19:06:00,Fashion,P535,3,4999,5,UPI,1
INV100563,C1062,2024-02-07 15:05:00,Sports,P672,3,1499,0,UPI,0
INV100564,C1715,2024-01-27 12:12:00,Home,P554,5,199,20,Cash,0
INV100565,C1599,2025-04-16 10:47:00,Electronics,P121,4,2499,20,NetBanking,0
INV100566,C1114,2025-08-13 21:03:00,Books,P435,5,199,10,NetBanking,0
INV100567,C1937,2024-09-23 20:58:00,Electronics,P183,4,1499,20,Wallet,0
INV100568,C1328,2025-11-07 00:49:00,Grocery,P108,2,1499,5,Wallet,0
INV100569,C1087,2025-06-19 22:44:00,Fashion,P186,2,499,10,Wallet,1
INV100570,C1682,2025-05-29 19:47:00,Electronics,P282,3,4999,15,NetBanking,0
INV100571,C1548,2024-02-06 02:22:00,Books,P760,5,299,0,Wallet,0
INV100572,C1820,2024-12-22 06:10:00,Electronics,P268,2,199,15,Wallet,0
INV100573,C1829,2024-05-11 01:07:00,Fashion,P270,2,4999,0,Card,0
INV100574,C1934,2024-04-15 20:49:00,Fashion,P392,5,799,20,Cash,0
INV100575,C1929,2024-01-07 19:31:00,Home,P133,1,1499,5,Wallet,0
INV100576,C1401,2025-07-06 07:34:00,Electronics,P118,5,2499,30,Wallet,1
INV100577,C1960,2025-03-04 16:49:00,Fashion,P557,3,499,10,Card,0
INV100578,C1462,2025-04-19 02:56:00,Books,P680,4,999,10,Cash,0
INV100579,C1265,2025-02-27 17:55:00,Sports,P331,2,799,15,NetBanking,0
INV100580,C1213,2024-01-21 22:25:00,Books,P909,3,199,20,NetBanking,0
INV100581,C1947,2025-01-31 11:52:00,Grocery,P406,3,2499,20,UPI,0
INV100582,C1305,2024-09-07 20:57:00,Grocery,P141,3,799,30,NetBanking,1
INV100583,C1747,2024-11-17 23:23:00,Home,P422,3,499,10,Cash,1
INV100584,C1533,2025-06-15 21:58:00,Electronics,P268,1,1499,15,Cash,0
INV100585,C1750,2025-03-28 07:21:00,Fashion,P114,3,2499,30,Wallet,0
INV100586,C1854,2024-01-28 02:33:00,Sports,P589,3,2499,15,Card,0
INV100587,C1190,2025-04-27 08:54:00,Electronics,P353,2,999,10,NetBanking,0
INV100588,C1715,2024-07-02 21:53:00,Electronics,P741,3,999,0,Card,0
INV100589,C1506,2025-06-07 17:18:00,Sports,P660,5,2499,0,Wallet,0
INV100590,C1385,2025-06-13 14:42:00,Electronics,P119,1,999,15,Card,0
INV100591,C1846,2025-03-05 22:25:00,Fashion,P653,1,1499,5,Card,0
INV100592,C1492,2024-03-24 09:34:00,Grocery,P965,2,999,15,UPI,0
INV100593,C1747,2024-12-25 20:12:00,Grocery,P107,1,2499,0,Card,0
INV100594,C1224,2024-03-04 14:03:00,Grocery,P895,5,299,10,NetBanking,1
INV100595,C1084,2025-02-05 19:06:00,Books,P379,4,499,0,UPI,0
INV100596,C1445,2024-08-25 21:08:00,Grocery,P189,1,1499,10,NetBanking,0
INV100597,C1666,2025-05-15 21:23:00,Sports,P104,3,199,10,NetBanking,1
INV100598,C1545,2024-04-09 13:18:00,Books,P626,2,499,20,NetBanking,0
INV100599,C1312,2025-01-10 19:35:00,Home,P375,3,2499,0,UPI,0
INV100600,C1350,2025-11-26 10:59:00,Electronics,P262,1,2499,5,NetBanking,0
INV100601,C1460,2025-02-28 18:51:00,Books,P392,3,499,0,UPI,0
INV100602,C1933,2025-11-11 19:43:00,Electronics,P943,1,1499,0,NetBanking,1
INV100603,C1551,2024-08-22 02:44:00,Books,P883,5,2499,20,Wallet,0
INV100604,C1943,2025-05-17 15:00:00,Electronics,P955,4,4999,15,Card,0
INV100605,C1616,2024-10-24 15:23:00,Electronics,P293,2,1499,15,UPI,0
INV100606,C1117,2025-01-09 02:05:00,Fashion,P795,3,4999,10,Card,0
INV100607,C1809,2025-01-31 08:08:00,Grocery,P910,2,2499,5,Wallet,1
INV100608,C1753,2024-06-19 09:40:00,Electronics,P845,3,799,5,UPI,0
INV100609,C1225,2025-01-06 23:29:00,Books,P541,5,799,5,UPI,0
INV100610,C1800,2024-09-13 10:59:00,Books,P651,1,1499,20,Cash,0
INV100611,C1923,2024-09-25 13:18:00,Home,P967,2,2499,10,NetBanking,0
INV100612,C1120,2024-10-23 14:09:00,Home,P192,5,799,15,UPI,0
INV100613,C1077,2025-07-01 15:25:00,Grocery,P477,4,4999,10,Wallet,0
INV100614,C1829,2025-04-11 07:31:00,Books,P397,1,199,10,NetBanking,0
INV100615,C1428,2025-07-29 19:42:00,Fashion,P655,4,499,0,Cash,0
INV100616,C1250,2024-02-21 12:29:00,Fashion,P688,5,799,15,UPI,0
INV100617,C1995,2024-07-22 07:15:00,Books,P613,5,799,30,UPI,0
INV100618,C1789,2025-08-13 04:52:00,Fashion,P446,2,799,15,UPI,1
INV100619,C1064,2024-05-18 13:37:00,Home,P803,2,4999,0,Wallet,0
INV100620,C1386,2025-09-11 09:36:00,Home,P847,5,299,30,NetBanking,0
INV100621,C1750,2025-05-23 19:39:00,Grocery,P922,3,199,0,NetBanking,1
INV100622,C1739,2024-05-04 08:22:00,Books,P469,3,199,20,Wallet,0
INV100623,C1561,2024-06-09 06:57:00,Electronics,P577,2,4999,0,Wallet,0
INV100624,C1567,2025-01-22 08:11:00,Home,P586,5,4999,30,NetBanking,0
INV100625,C1102,2025-06-30 16:28:00,Sports,P997,5,299,20,NetBanking,0
INV100626,C1610,2024-11-25 00:25:00,Sports,P156,4,799,15,NetBanking,1
INV100627,C1453,2025-10-29 19:36:00,Home,P729,5,799,0,Card,0
INV100628,C1296,2025-12-14 11:51:00,Fashion,P651,1,2499,0,Wallet,0
INV100629,C1855,2025-02-01 21:05:00,Sports,P134,1,199,0,Wallet,0
INV100630,C1494,2024-05-18 12:02:00,Electronics,P899,5,2499,15,Cash,0
INV100631,C1076,2024-09-14 02:37:00,Fashion,P994,3,2499,15,Cash,0
INV100632,C1185,2025-11-11 18:28:00,Grocery,P433,2,499,15,NetBanking,0
INV100633,C1185,2025-10-26 12:39:00,Fashion,P815,4,499,30,NetBanking,0
INV100634,C1799,2025-07-03 21:17:00,Electronics,P807,5,999,10,NetBanking,0
INV100635,C1074,2025-04-27 07:01:00,Grocery,P304,5,499,30,Card,0
INV100636,C1711,2025-05-17 02:55:00,Sports,P388,1,999,15,Cash,0
INV100637,C1285,2025-08-10 02:50:00,Grocery,P320,4,499,20,NetBanking,0
INV100638,C1994,2024-04-10 23:18:00,Grocery,P601,1,299,10,Wallet,0
INV100639,C1570,2025-10-07 07:31:00,Grocery,P601,5,299,0,UPI,0
INV100640,C1199,2025-12-15 12:17:00,Books,P183,5,799,10,NetBanking,0
INV100641,C1029,2024-11-07 04:40:00,Electronics,P923,2,499,20,NetBanking,0
INV100642,C1643,2024-09-11 08:18:00,Home,P493,5,499,5,Cash,0
INV100643,C1215,2024-03-06 21:53:00,Fashion,P867,4,1499,30,Card,1
INV100644,C1315,2024-11-16 04:32:00,Electronics,P666,5,999,15,NetBanking,1
INV100645,C1582,2024-01-25 18:46:00,Fashion,P995,2,2499,5,NetBanking,0
INV100646,C1322,2024-11-13 23:57:00,Grocery,P410,3,199,20,NetBanking,0
INV100647,C1993,2024-03-02 13:15:00,Sports,P566,1,4999,10,UPI,0
INV100648,C1216,2025-06-24 03:29:00,Sports,P839,5,4999,20,Wallet,0
INV100649,C1863,2025-08-08 12:15:00,Grocery,P696,4,299,10,Card,0
INV100650,C1099,2025-10-10 00:47:00,Grocery,P930,2,799,0,NetBanking,0
INV100651,C1263,2024-08-03 08:46:00,Sports,P941,5,199,0,Wallet,1
INV100652,C1383,2024-04-30 13:46:00,Books,P379,1,199,5,Wallet,0
INV100653,C1139,2024-02-21 00:30:00,Grocery,P319,3,299,15,NetBanking,0
INV100654,C1262,2025-09-24 17:44:00,Grocery,P827,2,1499,20,Card,0
INV100655,C1715,2025-02-06 10:21:00,Electronics,P784,3,299,0,Card,0
INV100656,C1378,2025-01-26 14:47:00,Fashion,P510,3,799,30,Wallet,0
INV100657,C1984,2024-03-02 09:01:00,Electronics,P472,5,1499,10,Cash,0
INV100658,C1044,2024-07-03 07:20:00,Electronics,P925,2,199,0,Cash,0
INV100659,C1347,2025-09-19 13:35:00,Electronics,P603,4,999,30,Cash,0
INV100660,C1347,2024-07-11 11:03:00,Fashion,P571,2,999,5,Cash,0
